destination_unit_id,destination_name,date,year,month,municipality_count_expected,municipalities_observed_hotel_overnights,complete_outcome_scope,municipalities_observed_hotel_beds_available,complete_capacity_scope,first_analysis_anchor,anchor_precision,membership_continuity_assumed,causal_ready,hotel_overnights,hotel_arrivals,domestic_overnights,foreign_overnights,hotel_establishments_open,hotel_rooms_available,hotel_beds_available,hotel_overnights_capacity_table,hotel_room_occupancy_rate_pct,hotel_bed_occupancy_rate_pct,occupancy_rate_aggregation_status,assumed_active_component_count,assumed_base_member,post_first_entry,event_time_months,log_overnights,hotel_overnights_per_available_bed_month,treatment_status_basis,outcome_scope_status,snow_station_count_expected,snow_station_months_usable,complete_snow_proxy,snow_depth_mean_cm,snow_depth_median_cm,share_observed_days_snow_depth_ge_10cm,share_observed_days_snow_depth_ge_20cm,share_observed_days_snow_depth_ge_30cm,modeled_new_snow_total_cm_mean_across_stations,snow_depth_observation_coverage_share_mean,destination_snow_proxy_quality,snow_source_id,snow_direct_slope_representation,source_id,capacity_source_id
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2022-01-01,2022,1,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,14374.0,5797.0,11912.0,2462.0,21.0,451.0,1096.0,14374.0,57.0,42.0,official_source_value_single_municipality,2,True,True,50,9.573245865665552,13.114963503649635,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,105.90322580645162,104.0,1.0,1.0,1.0,54.6,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2022-02-01,2022,2,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,19856.0,6450.0,11640.0,8216.0,21.0,451.0,1096.0,19856.0,82.0,74.0,official_source_value_single_municipality,2,True,True,51,9.896311868787032,18.116788321167885,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,142.03571428571428,140.0,1.0,1.0,1.0,182.3,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2022-03-01,2022,3,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,21119.0,6310.0,9335.0,11784.0,21.0,451.0,1096.0,21119.0,75.0,66.0,official_source_value_single_municipality,2,True,True,52,9.957975737820197,19.269160583941606,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,147.5806451612903,152.0,1.0,1.0,1.0,15.7,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2022-04-01,2022,4,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,8401.0,3662.0,4774.0,3627.0,21.0,451.0,1096.0,8401.0,41.0,29.0,official_source_value_single_municipality,2,True,True,53,9.036225051729327,7.66514598540146,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,151.2,148.0,1.0,1.0,1.0,135.7,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2022-05-01,2022,5,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,1217.0,609.0,525.0,692.0,9.0,210.0,580.0,1217.0,22.0,15.0,official_source_value_single_municipality,2,True,True,54,7.1049654482698426,2.0982758620689657,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,95.41935483870968,107.0,1.0,0.935483870967742,0.8709677419354839,32.4,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2022-06-01,2022,6,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,6714.0,2194.0,2033.0,4681.0,19.0,428.0,1038.0,6714.0,40.0,29.0,official_source_value_single_municipality,2,True,True,55,8.812099108957337,6.468208092485549,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,0.3333333333333333,0.0,0.0333333333333333,0.0,0.0,3.2,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2022-07-01,2022,7,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,23096.0,7433.0,7084.0,16012.0,22.0,550.0,1391.0,23096.0,73.0,59.0,official_source_value_single_municipality,2,True,True,56,10.047458017946159,16.6038820992092,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2022-08-01,2022,8,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,24830.0,8220.0,7785.0,17045.0,22.0,550.0,1391.0,24830.0,71.0,58.0,official_source_value_single_municipality,2,True,True,57,10.119848151553505,17.850467289719628,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2022-09-01,2022,9,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,8853.0,4458.0,4759.0,4094.0,21.0,508.0,1271.0,8853.0,40.0,29.0,official_source_value_single_municipality,2,True,True,58,9.088624613292087,6.965381589299764,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,1.8333333333333333,0.0,0.0666666666666666,0.0,0.0,33.400000000000006,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2022-10-01,2022,10,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,3890.0,2456.0,3500.0,390.0,19.0,327.0,728.0,3890.0,28.0,21.0,official_source_value_single_municipality,2,True,True,59,8.266421472984554,5.343406593406593,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,1.2258064516129032,0.0,0.064516129032258,0.0,0.0,6.4,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2022-11-01,2022,11,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,2226.0,1162.0,2036.0,190.0,13.0,206.0,476.0,2226.0,22.0,17.0,official_source_value_single_municipality,2,True,True,60,7.708410667257367,4.676470588235294,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,24.933333333333334,25.0,0.8,0.5333333333333333,0.4,113.3,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2022-12-01,2022,12,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,17483.0,5726.0,7591.0,9892.0,20.0,498.0,1251.0,17483.0,77.0,58.0,official_source_value_single_municipality,2,True,True,61,9.769041455983205,13.975219824140687,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,63.96774193548387,57.0,1.0,1.0,1.0,141.4,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2023-01-01,2023,1,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,24923.0,6289.0,12070.0,12853.0,21.0,528.0,1349.0,24923.0,80.0,64.0,official_source_value_single_municipality,2,True,True,62,10.123586473664112,18.475166790214974,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,120.2258064516129,126.0,1.0,1.0,1.0,139.20000000000002,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2023-02-01,2023,2,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,27596.0,8130.0,14047.0,13549.0,21.0,528.0,1349.0,27596.0,86.0,76.0,official_source_value_single_municipality,2,True,True,63,10.225462350145268,20.456634544106745,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,119.28571428571428,119.0,1.0,1.0,1.0,25.200000000000003,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2023-03-01,2023,3,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,21809.0,6979.0,9888.0,11921.0,21.0,528.0,1349.0,21809.0,70.0,57.0,official_source_value_single_municipality,2,True,True,64,9.990123859195675,16.166790214974053,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,169.83870967741936,184.0,1.0,1.0,1.0,311.4,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2023-04-01,2023,4,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,12804.0,3940.0,5201.0,7603.0,21.0,528.0,1349.0,12804.0,57.0,52.0,official_source_value_single_municipality,2,True,True,65,9.457590998633625,9.491475166790215,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,220.36666666666667,218.5,1.0,1.0,1.0,163.20000000000002,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2023-05-01,2023,5,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,1658.0,893.0,967.0,691.0,9.0,282.0,807.0,1658.0,9.0,7.0,official_source_value_single_municipality,2,True,True,66,7.413970290190444,2.0545229244114003,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,189.74193548387095,191.0,1.0,1.0,1.0,66.2,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2023-06-01,2023,6,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,7249.0,2389.0,2447.0,4802.0,20.0,506.0,1309.0,7249.0,36.0,25.0,official_source_value_single_municipality,2,True,True,67,8.88875674784872,5.53781512605042,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,70.0,77.0,0.7666666666666667,0.7333333333333333,0.7,0.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2023-07-01,2023,7,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,25152.0,8601.0,7525.0,17627.0,21.0,528.0,1349.0,25152.0,73.0,61.0,official_source_value_single_municipality,2,True,True,68,10.132732452708314,18.644922164566346,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2023-08-01,2023,8,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,22668.0,7670.0,7557.0,15111.0,21.0,528.0,1349.0,22668.0,70.0,54.0,official_source_value_single_municipality,2,True,True,69,10.028753631368525,16.80355819125278,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,1.967741935483871,0.0,0.0967741935483871,0.064516129032258,0.0,34.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2023-09-01,2023,9,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,9029.0,5119.0,5522.0,3507.0,21.0,528.0,1349.0,9029.0,40.0,30.0,official_source_value_single_municipality,2,True,True,70,9.108307646411031,6.693106004447739,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,0.4,0.0,0.0,0.0,0.0,7.8,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2023-10-01,2023,10,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,4737.0,2686.0,4202.0,535.0,20.0,351.0,864.0,4737.0,25.0,20.0,official_source_value_single_municipality,2,True,True,71,8.463370384718731,5.482638888888889,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,1.8666666666666667,0.0,0.0666666666666666,0.0,0.0,30.2,0.967741935483871,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2023-11-01,2023,11,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,1562.0,852.0,1388.0,174.0,15.0,252.0,652.0,1562.0,16.0,10.0,official_source_value_single_municipality,2,True,True,72,7.354362330421477,2.395705521472393,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,65.86666666666666,72.0,0.9666666666666668,0.9333333333333332,0.9,249.1,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2023-12-01,2023,12,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,12715.0,4784.0,6699.0,6016.0,21.0,528.0,1349.0,12715.0,58.0,54.0,official_source_value_single_municipality,2,True,True,73,9.450616322030694,9.425500370644922,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,160.93548387096774,171.0,1.0,1.0,1.0,256.9,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2024-01-01,2024,1,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,23093.0,7456.0,11523.0,11570.0,23.0,544.0,1381.0,23093.0,72.0,58.0,official_source_value_single_municipality,2,True,True,74,10.047328122511802,16.721940622737147,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,202.7741935483871,201.0,1.0,1.0,1.0,158.7,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2024-02-01,2024,2,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,27953.0,7994.0,13659.0,14294.0,23.0,544.0,1381.0,27953.0,81.0,72.0,official_source_value_single_municipality,2,True,True,75,10.238315581044851,20.24112961622013,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,211.17241379310343,208.0,1.0,1.0,1.0,79.89999999999999,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2024-03-01,2024,3,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,24074.0,8377.0,12024.0,12050.0,23.0,544.0,1381.0,24074.0,74.0,62.0,official_source_value_single_municipality,2,True,True,76,10.088929236666326,17.432295438088342,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,232.0967741935484,227.0,1.0,1.0,1.0,148.8,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2024-04-01,2024,4,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,10628.0,2914.0,3956.0,6672.0,23.0,544.0,1381.0,10628.0,45.0,41.0,official_source_value_single_municipality,2,True,True,77,9.271341393533582,7.695872556118754,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,226.66666666666663,225.5,1.0,1.0,1.0,87.3,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2024-05-01,2024,5,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,1107.0,566.0,653.0,454.0,9.0,165.0,378.0,1107.0,16.0,10.0,official_source_value_single_municipality,2,True,True,78,7.010311867307229,2.9285714285714284,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,201.74193548387095,200.0,1.0,1.0,1.0,114.3,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2024-06-01,2024,6,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,7264.0,2236.0,1614.0,5650.0,21.0,501.0,1269.0,7264.0,33.0,23.0,official_source_value_single_municipality,2,True,True,79,8.890823576004383,5.724192277383767,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,109.83333333333331,118.5,1.0,1.0,0.9333333333333332,4.1,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2024-07-01,2024,7,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,22772.0,7639.0,5622.0,17150.0,22.0,539.0,1369.0,22772.0,63.0,54.0,official_source_value_single_municipality,2,True,True,80,10.033330902684877,16.634039444850256,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,0.4516129032258064,0.0,0.032258064516129,0.0,0.0,0.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2024-08-01,2024,8,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,24867.0,8428.0,8215.0,16652.0,23.0,544.0,1381.0,24867.0,71.0,58.0,official_source_value_single_municipality,2,True,True,81,10.121337115389228,18.0065170166546,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2024-09-01,2024,9,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,9097.0,4838.0,4624.0,4473.0,22.0,534.0,1361.0,9097.0,31.0,22.0,official_source_value_single_municipality,2,True,True,82,9.115809888129949,6.6840558412931665,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,2.066666666666667,0.0,0.0666666666666666,0.0666666666666666,0.0,50.4,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2024-10-01,2024,10,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,3552.0,2187.0,3091.0,461.0,20.0,342.0,846.0,3552.0,23.0,16.0,official_source_value_single_municipality,2,True,True,83,8.175547596021026,4.198581560283688,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,0.4516129032258064,0.0,0.0,0.0,0.0,36.4,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2024-11-01,2024,11,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,1592.0,912.0,1413.0,179.0,15.0,240.0,563.0,1592.0,16.0,11.0,official_source_value_single_municipality,2,True,True,84,7.373374309910049,2.827708703374778,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,19.433333333333334,6.0,0.3666666666666666,0.3333333333333333,0.3333333333333333,124.9,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2024-12-01,2024,12,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,14740.0,4981.0,7690.0,7050.0,23.0,544.0,1381.0,14740.0,56.0,50.0,official_source_value_single_municipality,2,True,True,85,9.598388006047278,10.673425054308472,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,83.29032258064517,77.0,1.0,1.0,1.0,158.1,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2025-01-01,2025,1,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,21371.0,7705.0,11882.0,9489.0,23.0,544.0,1381.0,21371.0,70.0,56.0,official_source_value_single_municipality,2,True,True,86,9.969836933077662,15.475018102824041,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,131.8709677419355,131.0,1.0,1.0,1.0,439.1,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2025-02-01,2025,2,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,26236.0,7681.0,13488.0,12748.0,23.0,544.0,1381.0,26236.0,82.0,71.0,official_source_value_single_municipality,2,True,True,87,10.174925907253643,18.997827661115135,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,152.28571428571428,151.0,1.0,1.0,1.0,69.6,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2025-03-01,2025,3,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,22933.0,7925.0,11872.0,11061.0,23.0,544.0,1381.0,22933.0,70.0,56.0,official_source_value_single_municipality,2,True,True,88,10.04037580459825,16.606082548877623,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,149.51612903225808,148.0,1.0,1.0,1.0,44.7,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2025-04-01,2025,4,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,10686.0,3298.0,4379.0,6307.0,23.0,544.0,1381.0,10686.0,50.0,39.0,official_source_value_single_municipality,2,True,True,89,9.276783328524896,7.737871107892832,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,145.96666666666667,145.0,1.0,1.0,1.0,136.5,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2025-05-01,2025,5,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,1122.0,544.0,654.0,468.0,14.0,219.0,562.0,1122.0,10.0,7.0,official_source_value_single_municipality,2,True,True,90,7.023758954738443,1.99644128113879,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,119.74193548387096,125.0,1.0,1.0,1.0,40.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2025-06-01,2025,6,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,7612.0,2716.0,2457.0,5155.0,22.0,512.0,1323.0,7612.0,34.0,24.0,official_source_value_single_municipality,2,True,True,91,8.937612591306213,5.753590325018896,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,22.566666666666663,0.0,0.4333333333333333,0.4,0.3333333333333333,0.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
anniviers_magic_portfolio,Anniviers Magic Pass portfolio,2025-07-01,2025,7,1,1,True,1,True,2017-11-01,exact_product_validity_date,True,False,21633.0,7674.0,6392.0,15241.0,23.0,544.0,1381.0,21633.0,65.0,51.0,official_source_value_single_municipality,2,True,True,92,9.982021430190235,15.664735698769007,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,1,1,True,0.0,0.0,0.0,0.0,0.0,5.6,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
