resort_id,resort_name_canonical,cluster_id,point_municipality_bfs_id,documented_membership_events,current_official_destination_candidates,identity_scope_score,lift_assignment_score,geolocation_score,tourism_exposure_score,hotel_outcome_score,membership_history_score,infrastructure_feature_score,snow_climate_score,data_quality_score,causal_ready,data_quality_warnings
mont_gibloux,Mont Gibloux,SKI_CLUSTER_163,2236,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
musella_la_punt_musella,Müsella La Punt - Müsella,SKI_CLUSTER_087,3785,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
mythenregion,Mythenregion,SKI_CLUSTER_013,1361,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
nara_leontica_cancori,Nara Leontica - Cancorì,SKI_CLUSTER_080,5048,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
neusell,Neusell,SKI_CLUSTER_013,1370,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
nods_chasseral,Nods - Chasseral,SKI_CLUSTER_166,724,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
oberegg_st_anton,Oberegg St. Anton,SKI_CLUSTER_117,3111,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
oberiberg,Oberiberg,SKI_CLUSTER_013,1368,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
obermutten_mutten_obermutten,Obermutten Mutten - Obermutten,SKI_CLUSTER_236,3668,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
obersaxen_mundaun,Obersaxen Mundaun,SKI_CLUSTER_027,3988,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
oberwangen,Oberwangen,SKI_CLUSTER_145,4726,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
osteregg_urnasch_osteregg,Osteregg Urnäsch / Osteregg,SKI_CLUSTER_083,3006,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
pany,Pany,SKI_CLUSTER_239,3891,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
pian_cales_san_bernardino,Pian Cales San Bernardino,SKI_CLUSTER_067,3822,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
prato_leventina,Prato Leventina,SKI_CLUSTER_206,5079,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
ratzi_spiringen,Ratzi Spiringen,SKI_CLUSTER_021,1218,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
realp,Realp,SKI_CLUSTER_202,1212,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
regensberg_im_buck,Regensberg - Im Buck,SKI_CLUSTER_200,95,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
rigi,Rigi,SKI_CLUSTER_040,1362,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
rothwald_wasenalp_am_simplon,Rothwald - Wasenalp am Simplon,SKI_CLUSTER_058,6008,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
saint_george_saint_george,Saint George Saint - George,SKI_CLUSTER_124,5434,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
sarn_heinzenberg,Sarn - Heinzenberg,SKI_CLUSTER_060,3661,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
sattelegg_einsiedeln,Sattelegg Einsiedeln,SKI_CLUSTER_144,1348,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
schwellbrunn,Schwellbrunn,SKI_CLUSTER_116,3004,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
sommartel_le_locle,Sommartel Le Locle,SKI_CLUSTER_157,6436,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
sous_le_mont,Sous le Mont,SKI_CLUSTER_170,713,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
steg_im_tosstal,Steg im Tösstal,SKI_CLUSTER_065,114,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
steig_baretswill_steig_baretswil,Steig - Bäretswill Steig - Bäretswil,SKI_CLUSTER_065,111,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
sternenberg,Sternenberg,SKI_CLUSTER_210,297,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
tanzboden_ebnat_kappel,Tanzboden Ebnat - Kappel,SKI_CLUSTER_224,3352,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
tenna,Tenna,SKI_CLUSTER_060,3672,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
thyon_4_vallees,Thyon 4 Vallées,SKI_CLUSTER_002,6089,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
toggenburg_wildhaus,Toggenburg Wildhaus,SKI_CLUSTER_030,3273,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
torgon_portes_du_soleil,Torgon Portes du Soleil,SKI_CLUSTER_001,6158,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
tristeli_st_margarethenberg,Tristeli St. Margarethenberg,SKI_CLUSTER_038,3294,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
tschappina_tschappina_urmein_heinzenberg,Tschappina Tschappina - Urmein - Heinzenberg,SKI_CLUSTER_060,3669,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
vicheres_liddes_vicheres,Vichères Liddes - Vichères,SKI_CLUSTER_105,6033,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
wagital_vorderthal,Wägital - Vorderthal,SKI_CLUSTER_144,1348,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
wolzenalp_krummenau,Wolzenalp Krummenau,SKI_CLUSTER_115,3360,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
zuoz,Zuoz,SKI_CLUSTER_087,3791,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.5,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
cardada_cimetta_locarno,Cardada Cimetta Locarno,SKI_CLUSTER_142,5324,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,33.3,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
la_lorette_bourg_saint_pierre,La Lorette Bourg - Saint - Pierre,SKI_CLUSTER_169,6032,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,33.3,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
lungern_turren_lungern_schonbuel,Lungern - Turren Lungern - Schönbüel,SKI_CLUSTER_194,1405,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,33.3,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
pradaschier_churwalden,Pradaschier - Churwalden,SKI_CLUSTER_007,3911,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,33.3,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
rougemont_rougemont_la_videmanette,Rougemont Rougemont - La Videmanette,SKI_CLUSTER_016,5843,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,33.3,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
schratten_fluhli,Schratten Flühli,SKI_CLUSTER_190,1004,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,33.3,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
trelasse_la_trelasse,Trelasse La Trélasse,SKI_CLUSTER_041,5727,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,33.3,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
vogelinsegg_speicher,Vögelinsegg Speicher,SKI_CLUSTER_233,3023,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,33.3,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|no_hotel_outcome_at_point_municipality|membership_history_unverified
brot_plamboz,Brot - Plamboz,SKI_CLUSTER_157,6433,0,0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,31.2,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|lift_assignment_review|no_hotel_outcome_at_point_municipality|membership_history_unverified
piano_di_peccia,Piano di Peccia,SKI_CLUSTER_205,5323,0,0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,31.2,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|lift_assignment_review|no_hotel_outcome_at_point_municipality|membership_history_unverified
rossa,Rossa,SKI_CLUSTER_147,3808,0,0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,31.2,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|lift_assignment_review|no_hotel_outcome_at_point_municipality|membership_history_unverified
saint_imier_mont_soleil,Saint - Imier - Mont Soleil,SKI_CLUSTER_161,443,0,0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,31.2,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|lift_assignment_review|no_hotel_outcome_at_point_municipality|membership_history_unverified
sitzberg,Sitzberg,SKI_CLUSTER_210,4726,0,0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,31.2,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|lift_assignment_review|no_hotel_outcome_at_point_municipality|membership_history_unverified
tannenberg_skiarena_tannenberg_waldkirch,Tannenberg Skiarena Tannenberg / Waldkirch,SKI_CLUSTER_232,3444,0,0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,31.2,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|lift_assignment_review|no_hotel_outcome_at_point_municipality|membership_history_unverified
avoriaz_1800_portes_du_soleil,Avoriaz 1800 Portes du Soleil,SKI_CLUSTER_001,,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|current_point_municipality_unresolved|no_hotel_outcome_at_point_municipality|membership_history_unverified
chapelle_abondance_la_chapelle_d_abondance_portes_du_soleil,Chapelle Abondance La Chapelle d'Abondance / Portes du Soleil,SKI_CLUSTER_001,,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|current_point_municipality_unresolved|no_hotel_outcome_at_point_municipality|membership_history_unverified
chatel_portes_du_soleil,Châtel Portes du Soleil,SKI_CLUSTER_001,,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|current_point_municipality_unresolved|no_hotel_outcome_at_point_municipality|membership_history_unverified
dicki_weisslingen,Dicki - Weisslingen,SKI_CLUSTER_210,180,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|lift_assignment_review|no_hotel_outcome_at_point_municipality|membership_history_unverified
egg_hallau,Egg Hallau,SKI_CLUSTER_200,2971,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|lift_assignment_review|no_hotel_outcome_at_point_municipality|membership_history_unverified
la_brevine,La Brévine,SKI_CLUSTER_102,6432,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|lift_assignment_review|no_hotel_outcome_at_point_municipality|membership_history_unverified
opfershofen_skilift_stich_opfertshofen,Opfershofen Skilift Stich / Opfertshofen,SKI_CLUSTER_200,2920,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|lift_assignment_review|no_hotel_outcome_at_point_municipality|membership_history_unverified
rohrenmoos_dietikon,Röhrenmoos Dietikon,SKI_CLUSTER_200,243,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|lift_assignment_review|no_hotel_outcome_at_point_municipality|membership_history_unverified
schafbuel_wildberg,Schafbüel - Wildberg,SKI_CLUSTER_210,182,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,False,independent_destination_scope_unverified|tourism_exposure_unverified|snow_data_missing|lift_assignment_review|no_hotel_outcome_at_point_municipality|membership_history_unverified
