resort_id,resort_name_canonical,resort_name_original,latitude,longitude,region,url_station,altitude_top_m,ski_area_km,number_lifts,cluster_id,assignment_quality,distance_m,identity_status,feature_observation_date,municipality_bfs_id,country,magic_pass_member,magic_pass_entry_date,source_ids
cioss_prato_bedretto,Cioss Prato Bedretto,Cioss Prato Cioss Prato / Bedretto,46.491341,8.484889,Tessin,https://www.bergfex.ch/cioss-prato-bedretto/,1620,0.5,1,SKI_CLUSTER_201,confident,30.9,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
mogno,Mogno,Mogno Mogno,46.428061,8.661765,Tessin,https://www.bergfex.ch/mogno/,1275,1.5,1,SKI_CLUSTER_205,confident,13.4,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
nara_leontica_cancori,Nara Leontica - Cancorì,Nara Nara / Leontica-Cancorì,46.460122,8.898282,Tessin,https://www.bergfex.ch/nara-leontica-cancori/,2153,30,7,SKI_CLUSTER_080,confident,2.7,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
piano_di_peccia,Piano di Peccia,Piano di Peccia Piano di Peccia,46.410422,8.610607,Tessin,https://www.bergfex.ch/piano-di-peccia/,1050,0.4,2,SKI_CLUSTER_205,warning,4325.7,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
prato_leventina,Prato Leventina,Prato Leventina Prato Leventina,46.481156,8.757745,Tessin,https://www.bergfex.ch/prato-leventina/,1300,5,2,SKI_CLUSTER_206,confident,0.6,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
aletsch_arena_riederalp_bettmeralp_fiesch_eggishorn,Aletsch Arena Riederalp - Bettmeralp - Fiesch - Eggishorn,Aletsch Arena Aletsch Arena / Riederalp - Bettmeralp - Fiesch-Eggishorn,46.416381,8.099413,Valais,https://www.bergfex.ch/aletsch-arena/,2869,104,35,SKI_CLUSTER_009,confident,47.9,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
anzere,Anzère,Anzère Anzère,46.312909,7.397490,Valais,https://www.bergfex.ch/anzere/,2420,58,14,SKI_CLUSTER_020,confident,265.3,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
arolla,Arolla,Arolla Arolla,46.027482,7.469587,Valais,https://www.bergfex.ch/arolla/,3000,47,6,SKI_CLUSTER_070,confident,810.2,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
avoriaz_1800_portes_du_soleil,Avoriaz 1800 Portes du Soleil,Avoriaz 1800 Avoriaz 1800 / Portes du Soleil,46.178671,6.778607,Valais,https://www.bergfex.ch/avoriaz/,2276,79,34,SKI_CLUSTER_001,confident,4.2,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
belalp,Belalp,Belalp Belalp,46.379149,7.977705,Valais,https://www.bergfex.ch/belalp/,3118,57.6,12,SKI_CLUSTER_009,confident,10.7,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
bellwald,Bellwald,Bellwald Bellwald,46.441347,8.166790,Valais,https://www.bergfex.ch/bellwald/,2560,20,5,SKI_CLUSTER_009,confident,0.3,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
bruson_verbier,Bruson - Verbier,Bruson Bruson - Verbier,46.059832,7.199478,Valais,https://www.bergfex.ch/bruson/,2220,40,4,SKI_CLUSTER_002,confident,159.9,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
champex_lac,Champex - Lac,Champex - Lac Champex - Lac,46.027661,7.104979,Valais,https://www.bergfex.ch/champex/,2194,15,4,SKI_CLUSTER_090,confident,22.7,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
champery_les_crosets_champoussin_morgins_portes_du_soleil,Champéry - Les Crosets - Champoussin - Morgins Portes du Soleil,Champéry Champéry - Les Crosets - Champoussin - Morgins / Portes du Soleil,46.206567,6.849031,Valais,https://www.bergfex.ch/champery/,2450,100,35,SKI_CLUSTER_001,confident,186.2,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
chapelle_abondance_la_chapelle_d_abondance_portes_du_soleil,Chapelle Abondance La Chapelle d'Abondance / Portes du Soleil,Chapelle Abondance La Chapelle d'Abondance / Portes du Soleil,46.284582,6.776779,Valais,https://www.bergfex.ch/la-chapelle-dabondance/,1800,35,10,SKI_CLUSTER_001,confident,41.9,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
chatel_portes_du_soleil,Châtel Portes du Soleil,Châtel Châtel / Portes du Soleil,46.267685,6.858344,Valais,https://www.bergfex.ch/chatel/,2466,82.6,39,SKI_CLUSTER_001,confident,33.4,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
crans_montana_crans_montana,Crans - Montana Crans - Montana,Crans-Montana Crans - Montana,46.336084,7.479029,Valais,https://www.bergfex.ch/crans-montana/,3000,140,24,SKI_CLUSTER_020,confident,34.3,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
eischoll_sportbahnen_eischoll,Eischoll Sportbahnen Eischoll,Eischoll Sportbahnen Eischoll,46.277000,7.767677,Valais,https://www.bergfex.ch/sportbahnen-eischoll/,2200,15,3,SKI_CLUSTER_012,confident,491.3,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
evolene,Evolène,Evolène Evolène,46.121738,7.465553,Valais,https://www.bergfex.ch/evolene/,2600,42,4,SKI_CLUSTER_106,confident,50.3,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
gampel_jeizinen_jeizinen_feselalpe_gampel,Gampel - Jeizinen Jeizinen - Feselalpe / Gampel,Gampel-Jeizinen Jeizinen - Feselalpe / Gampel,46.328142,7.722965,Valais,https://www.bergfex.ch/jeizinen-engersch-gampel/,2200,10,5,SKI_CLUSTER_072,confident,172.6,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
grimentz_zinal_grimentz_zinal,Grimentz/Zinal Grimentz - Zinal,Grimentz/​Zinal Grimentz - Zinal,46.180841,7.556791,Valais,https://www.bergfex.ch/grimentz-zinal/,2900,115,20,SKI_CLUSTER_028,confident,91.2,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
grachen,Grächen,Grächen Grächen,46.193973,7.852221,Valais,https://www.bergfex.ch/graechen/,2868,44,13,SKI_CLUSTER_012,confident,660.9,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
hohsaas_saas_grund_hohsaas,Hohsaas Saas Grund - Hohsaas,Hohsaas Saas Grund - Hohsaas,46.138512,7.965088,Valais,https://www.bergfex.ch/hohsaas-saas-grund/,3142,32.3,9,SKI_CLUSTER_015,confident,3.4,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
la_forclaz,La Forclaz,La Forclaz La Forclaz,46.091229,7.526180,Valais,https://www.bergfex.ch/laforclaz/,2204,NA,5,SKI_CLUSTER_134,confident,171.5,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
la_lorette_bourg_saint_pierre,La Lorette Bourg - Saint - Pierre,La Lorette La Lorette / Bourg-Saint-Pierre,45.954811,7.206459,Valais,https://www.bergfex.ch/la-lorette-bourg-saint-pierre/,2800,NA,1,SKI_CLUSTER_169,confident,550.0,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
la_tzoumaz_mayens_de_riddes,La Tzoumaz - Mayens de Riddes,La Tzoumaz La Tzoumaz - Mayens de Riddes,46.130363,7.224455,Valais,https://www.bergfex.ch/latzoumaz/,3300,410,16,SKI_CLUSTER_002,confident,39.5,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
lauchernalp_lotschental,Lauchernalp - Lötschental,Lauchernalp Lauchernalp - Lötschental,46.416677,7.770939,Valais,https://www.bergfex.ch/lauchernalp/,3100,40,6,SKI_CLUSTER_073,confident,238.7,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
les_marecottes,Les Marécottes,Les Marécottes Les Marécottes,46.111683,7.004299,Valais,https://www.bergfex.ch/les-marecottes/,2220,25,4,SKI_CLUSTER_103,confident,70.7,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
leukerbad,Leukerbad,Leukerbad Leukerbad,46.368653,7.649295,Valais,https://www.bergfex.ch/leukerbad/,2610,53.5,14,SKI_CLUSTER_045,confident,61.8,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
mont_noble_nax,Mont - Noble Nax,Mont-Noble Mont-Noble / Nax,46.211817,7.474308,Valais,https://www.bergfex.ch/mont-noble-nax/,2640,35,6,SKI_CLUSTER_071,confident,206.2,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
moosalpregion,Moosalpregion,Moosalpregion Moosalpregion,46.251225,7.826857,Valais,https://www.bergfex.ch/moosalpregion/,2550,25,8,SKI_CLUSTER_012,confident,204.5,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
nendaz_4_vallees,Nendaz 4 Vallées,Nendaz Nendaz / 4 Vallées,46.132848,7.308655,Valais,https://www.bergfex.ch/nendaz-4-vallees/,3330,420,78,SKI_CLUSTER_002,confident,428.9,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
obergoms_goms,Obergoms Goms,Obergoms Obergoms / Goms,46.491440,8.267781,Valais,https://www.bergfex.ch/obergoms/,1568,4,5,SKI_CLUSTER_140,confident,62.8,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
ovronnaz,Ovronnaz,Ovronnaz Ovronnaz,46.203537,7.139568,Valais,https://www.bergfex.ch/ovronnaz/,2500,30,7,SKI_CLUSTER_057,confident,95.5,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
rosswald,Rosswald,Rosswald Rosswald,46.304490,8.043537,Valais,https://www.bergfex.ch/rosswald/,2536,25,6,SKI_CLUSTER_058,confident,33.1,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
rothwald_wasenalp_am_simplon,Rothwald - Wasenalp am Simplon,Rothwald Rothwald - Wasenalp am Simplon,46.279877,8.038130,Valais,https://www.bergfex.ch/rothwald-wasenalp-simplon/,2300,25,2,SKI_CLUSTER_058,confident,9.5,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
saas_almagell,Saas Almagell,Saas Almagell Saas Almagell,46.092244,7.957824,Valais,https://www.bergfex.ch/saas-almagell/,2400,12,7,SKI_CLUSTER_015,confident,4.2,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
saas_fee,Saas - Fee,Saas-Fee Saas-Fee,46.089067,7.919168,Valais,https://www.bergfex.ch/saas-fee/,3600,150,23,SKI_CLUSTER_015,confident,39.8,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
st_luc_chandolin,St - Luc Chandolin,St-Luc St-Luc / Chandolin,46.237981,7.614641,Valais,https://www.bergfex.ch/funiluc/,3000,60,15,SKI_CLUSTER_036,confident,112.5,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
staldenried_gspon,Staldenried - Gspon,Staldenried Staldenried - Gspon,46.229491,7.889643,Valais,https://www.bergfex.ch/staldenried-gspon/,2900,5,3,SKI_CLUSTER_012,confident,149.7,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
thyon_4_vallees,Thyon 4 Vallées,Thyon Thyon / 4 Vallées,46.177914,7.379164,Valais,https://www.bergfex.ch/thyon-4-vallees/,2450,420,78,SKI_CLUSTER_002,confident,128.9,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
torgon_portes_du_soleil,Torgon Portes du Soleil,Torgon Torgon / Portes du Soleil,46.313146,6.866755,Valais,https://www.bergfex.ch/torgon/,1980,50,32,SKI_CLUSTER_001,confident,78.0,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
unterbach_brandalp,Unterbäch - Brandalp,Unterbäch Unterbäch - Brandalp,46.269970,7.787590,Valais,https://www.bergfex.ch/unterbaech/,2500,20,7,SKI_CLUSTER_012,confident,93.3,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
val_ferret_la_fouly,Val Ferret - La Fouly,Val Ferret Val Ferret - La Fouly,45.930617,7.103475,Valais,https://www.bergfex.ch/la-fouly/,2200,20,3,SKI_CLUSTER_104,confident,7.2,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
verbier_4_vallees,Verbier 4 Vallées,Verbier Verbier / 4 Vallées,46.097460,7.274752,Valais,https://www.bergfex.ch/verbier/,3330,202,78,SKI_CLUSTER_002,confident,4.6,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
vercorin,Vercorin,Vercorin Vercorin,46.238277,7.528897,Valais,https://www.bergfex.ch/vercorin/,2300,35,9,SKI_CLUSTER_052,confident,128.5,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
veysonnaz_4_vallees,Veysonnaz 4 Vallées,Veysonnaz Veysonnaz / 4 Vallées,46.188209,7.354145,Valais,https://www.bergfex.ch/veysonnaz-4-vallees/,2700,400,78,SKI_CLUSTER_002,confident,2.4,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
vicheres_liddes_vicheres,Vichères Liddes - Vichères,Vichères Liddes - Vichères,45.989445,7.155556,Valais,https://www.bergfex.ch/vicheres/,2267,17,3,SKI_CLUSTER_105,confident,164.1,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
visperterminen,Visperterminen,Visperterminen Visperterminen,46.259111,7.902603,Valais,https://www.bergfex.ch/visperterminen/,2338,20.5,5,SKI_CLUSTER_012,confident,160.1,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
zermatt,Zermatt,Zermatt Zermatt,46.017112,7.770081,Valais,https://www.bergfex.ch/zermatt/,3883,360,54,SKI_CLUSTER_005,confident,29.2,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
glacier_3000_les_diablerets,Glacier 3000 - Les Diablerets,Glacier 3000 Glacier 3000 - Les Diablerets,46.318303,7.212782,Vaud / Région lémanique,https://www.bergfex.ch/diablerets/,3000,31,10,SKI_CLUSTER_039,confident,56.2,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
la_dole_jura_sur_leman,La Dôle Jura sur Léman,La Dôle Jura sur Léman,46.433480,6.093979,Vaud / Région lémanique,https://www.bergfex.ch/jura-sur-leman/,1678,34.4,22,SKI_CLUSTER_041,confident,263.7,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
les_diablerets_glacier_3000,Les Diablerets - Glacier 3000,Les Diablerets Les Diablerets - Glacier 3000,46.341773,7.140170,Vaud / Région lémanique,https://www.bergfex.ch/les-diablerets/,3200,84,25,SKI_CLUSTER_008,confident,389.2,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
les_pleiades,Les Pléiades,Les Pléiades Les Pléiades,46.495024,6.915979,Vaud / Région lémanique,https://www.bergfex.ch/les-pleiades/,1397,8,7,SKI_CLUSTER_023,confident,55.4,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
les_prevondes,Les Prévondes,Les Prévondes Les Prévondes,46.458319,6.933703,Vaud / Région lémanique,https://www.bergfex.ch/les-prevondes/,1011,0.4,1,SKI_CLUSTER_089,confident,437.6,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
leysin_les_mosses_la_lecherette,Leysin - Les Mosses - La Lécherette,Leysin Leysin - Les Mosses - La Lécherette,46.358421,7.009964,Vaud / Région lémanique,https://www.bergfex.ch/leysin-mosses-lecherette/,2331,100,26,SKI_CLUSTER_008,confident,321.7,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
rochers_de_naye_haut_de_caux_dent_de_jaman,Rochers de Naye - Haut de Caux - Dent de Jaman,Rochers de Naye Rochers de Naye - Haut de Caux - Dent de Jaman,46.431587,6.978421,Vaud / Région lémanique,https://www.bergfex.ch/rochers-de-naye/,2045,7.5,6,SKI_CLUSTER_089,confident,117.7,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
rougemont_rougemont_la_videmanette,Rougemont Rougemont - La Videmanette,Rougemont Rougemont-La Videmanette,46.454889,7.226973,Vaud / Région lémanique,https://www.bergfex.ch/rougemont-la-videmanette/,2100,NA,8,SKI_CLUSTER_016,confident,13.3,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
saint_george_saint_george,Saint George Saint - George,Saint George Saint-George,46.515628,6.257503,Vaud / Région lémanique,https://www.bergfex.ch/saint-george/,1140,2,2,SKI_CLUSTER_124,confident,12.7,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
sainte_croix_les_rasses,Sainte Croix - Les Rasses,Sainte Croix Sainte Croix - Les Rasses,46.840057,6.528625,Vaud / Région lémanique,https://www.bergfex.ch/sainte-croix/,1583,20,9,SKI_CLUSTER_050,confident,199.4,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
st_cergue,St. Cergue,St. Cergue St. Cergue,46.444289,6.150305,Vaud / Région lémanique,https://www.bergfex.ch/saint-cergue/,1220,3,3,SKI_CLUSTER_100,confident,19.4,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
trelasse_la_trelasse,Trelasse La Trélasse,Trelasse La Trélasse,46.451521,6.105243,Vaud / Région lémanique,https://www.bergfex.ch/trelasse/,1230,NA,1,SKI_CLUSTER_041,confident,16.7,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
vallee_de_joux,Vallée de Joux,Vallée de Joux Vallée de Joux,46.594702,6.247745,Vaud / Région lémanique,https://www.bergfex.ch/vallee-de-joux/,1445,42,8,SKI_CLUSTER_101,confident,108.0,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
villars_gryon_villars_gryon_les_diablerets,Villars - Gryon Villars - Gryon - Les Diablerets,Villars-Gryon Villars - Gryon - Les Diablerets,46.321504,7.064209,Vaud / Région lémanique,https://www.bergfex.ch/villars/,3000,84,25,SKI_CLUSTER_008,confident,14.3,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
dicki_weisslingen,Dicki - Weisslingen,Dicki Dicki - Weisslingen,47.434103,8.760052,Zurich et région,https://www.bergfex.ch/dicki-weisslingen/,620,0.2,1,SKI_CLUSTER_210,review,12658.4,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
ghoch,Ghöch,Ghöch Ghöch,47.333543,8.902917,Zurich et région,https://www.bergfex.ch/ghoech/,1060,1,2,SKI_CLUSTER_065,confident,116.5,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
oberholz_farner,Oberholz - Farner,Oberholz-Farner Oberholz-Farner,47.287597,8.942528,Zurich et région,https://www.bergfex.ch/oberholz-farner/,1155,NA,3,SKI_CLUSTER_066,confident,3.5,provisional_existing_listing_not_independent_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOCAL_8b04208d016e|LOCAL_4431c47c859d|LOCAL_03b4345dbe87
