municipality_name_source,year,month,date,hotel_overnights_source_token,hotel_overnights,hotel_arrivals_source_token,hotel_arrivals,domestic_overnights_source_token,domestic_overnights,foreign_overnights,log_overnights,source_id
Luzern,2023,5,2023-05-01,130802,130802,71733,71733,30049,30049,100753,11.781447653522031,BFS_HOTEL_DATA
Luzern,2023,6,2023-06-01,146104,146104,81618,81618,34205,34205,111899,11.892080820288031,BFS_HOTEL_DATA
Luzern,2023,7,2023-07-01,151186,151186,81029,81029,28286,28286,122900,11.926272760195198,BFS_HOTEL_DATA
Luzern,2023,8,2023-08-01,145412,145412,79055,79055,31420,31420,113992,11.88733324861305,BFS_HOTEL_DATA
Luzern,2023,9,2023-09-01,140764,140764,79320,79320,31815,31815,108949,11.854847112259609,BFS_HOTEL_DATA
Luzern,2023,10,2023-10-01,121830,121830,67747,67747,30892,30892,90938,11.710390117473676,BFS_HOTEL_DATA
Luzern,2023,11,2023-11-01,82585,82585,47568,47568,28372,28372,54213,11.321595453618334,BFS_HOTEL_DATA
Luzern,2023,12,2023-12-01,93950,93950,52464,52464,27005,27005,66945,11.450528648744518,BFS_HOTEL_DATA
Luzern,2024,1,2024-01-01,59395,59395,32862,32862,22021,22021,37374,10.991982163015953,BFS_HOTEL_DATA
Luzern,2024,2,2024-02-01,65517,65517,36495,36495,27169,27169,38348,11.090080193030527,BFS_HOTEL_DATA
Luzern,2024,3,2024-03-01,89609,89609,52125,52125,28850,28850,60759,11.403222199878265,BFS_HOTEL_DATA
Luzern,2024,4,2024-04-01,113439,113439,64906,64906,30997,30997,82442,11.639029341765955,BFS_HOTEL_DATA
Luzern,2024,5,2024-05-01,146619,146619,80722,80722,34108,34108,112511,11.895599484777577,BFS_HOTEL_DATA
Luzern,2024,6,2024-06-01,156113,156113,86758,86758,32664,32664,123449,11.95834178858062,BFS_HOTEL_DATA
Luzern,2024,7,2024-07-01,160546,160546,88308,88308,26038,26038,134508,11.986342013575404,BFS_HOTEL_DATA
Luzern,2024,8,2024-08-01,156935,156935,87370,87370,29542,29542,127393,11.963593357909222,BFS_HOTEL_DATA
Luzern,2024,9,2024-09-01,145269,145269,81286,81286,29349,29349,115920,11.88634935886693,BFS_HOTEL_DATA
Luzern,2024,10,2024-10-01,128210,128210,73357,73357,29112,29112,99098,11.76143262321994,BFS_HOTEL_DATA
Luzern,2024,11,2024-11-01,86608,86608,49730,49730,29113,29113,57495,11.36915901524758,BFS_HOTEL_DATA
Luzern,2024,12,2024-12-01,104475,104475,57342,57342,24786,24786,79689,11.55671265893817,BFS_HOTEL_DATA
Luzern,2025,1,2025-01-01,70482,70482,38962,38962,23460,23460,47022,11.163126824970929,BFS_HOTEL_DATA
Luzern,2025,2,2025-02-01,64625,64625,35417,35417,23533,23533,41092,11.076372085578825,BFS_HOTEL_DATA
Luzern,2025,3,2025-03-01,86548,86548,47931,47931,30047,30047,56501,11.368466006522587,BFS_HOTEL_DATA
Luzern,2025,4,2025-04-01,120709,120709,67224,67224,31272,31272,89437,11.701146253695173,BFS_HOTEL_DATA
Luzern,2025,5,2025-05-01,149407,149407,84338,84338,35333,35333,114074,11.914436097770663,BFS_HOTEL_DATA
Luzern,2025,6,2025-06-01,160015,160015,88422,88422,35017,35017,124998,11.983029089216297,BFS_HOTEL_DATA
Luzern,2025,7,2025-07-01,170180,170180,94641,94641,32276,32276,137904,12.044617855517439,BFS_HOTEL_DATA
Luzern,2025,8,2025-08-01,167027,167027,93010,93010,30571,30571,136456,12.0259167420154,BFS_HOTEL_DATA
Luzern,2025,9,2025-09-01,153927,153927,84284,84284,31132,31132,122795,11.944240239600852,BFS_HOTEL_DATA
Luzern,2025,10,2025-10-01,136020,136020,76060,76060,32938,32938,103082,11.820564564562625,BFS_HOTEL_DATA
Luzern,2025,11,2025-11-01,86370,86370,49419,49419,30897,30897,55473,11.36640725030155,BFS_HOTEL_DATA
Luzern,2025,12,2025-12-01,119338,119338,65125,65125,31338,31338,88000,11.68972346162082,BFS_HOTEL_DATA
Luzern,2026,1,2026-01-01,72800,72800,38615,38615,25661,25661,47139,11.195484970354173,BFS_HOTEL_DATA
Luzern,2026,2,2026-02-01,73751,73751,40298,40298,29407,29407,44344,11.20846339247843,BFS_HOTEL_DATA
Luzern,2026,3,2026-03-01,87683,87683,48269,48269,28077,28077,59606,11.381494721579218,BFS_HOTEL_DATA
Luzern,2026,4,2026-04-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Luzern,2026,5,2026-05-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Luzern,2026,6,2026-06-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Luzern,2026,7,2026-07-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Luzern,2026,8,2026-08-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Luzern,2026,9,2026-09-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Luzern,2026,10,2026-10-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Luzern,2026,11,2026-11-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Luzern,2026,12,2026-12-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Meggen,2013,1,2013-01-01,695,695,293,293,408,408,287,6.54534966033442,BFS_HOTEL_DATA
Meggen,2013,2,2013-02-01,662,662,251,251,313,313,349,6.4967749901858625,BFS_HOTEL_DATA
Meggen,2013,3,2013-03-01,873,873,388,388,352,352,521,6.773080375655535,BFS_HOTEL_DATA
Meggen,2013,4,2013-04-01,1139,1139,508,508,574,574,565,7.038783541388542,BFS_HOTEL_DATA
Meggen,2013,5,2013-05-01,1587,1587,793,793,607,607,980,7.370230641807081,BFS_HOTEL_DATA
Meggen,2013,6,2013-06-01,1741,1741,846,846,432,432,1309,7.462789157412448,BFS_HOTEL_DATA
Meggen,2013,7,2013-07-01,2124,2124,1171,1171,573,573,1551,7.661527081358517,BFS_HOTEL_DATA
Meggen,2013,8,2013-08-01,2047,2047,1127,1127,567,567,1480,7.6246189861593985,BFS_HOTEL_DATA
Meggen,2013,9,2013-09-01,1371,1371,698,698,522,522,849,7.22402480828583,BFS_HOTEL_DATA
Meggen,2013,10,2013-10-01,1402,1402,748,748,593,593,809,7.246368080102461,BFS_HOTEL_DATA
Meggen,2013,11,2013-11-01,767,767,355,355,302,302,465,6.643789733147672,BFS_HOTEL_DATA
Meggen,2013,12,2013-12-01,874,874,396,396,335,335,539,6.774223886357614,BFS_HOTEL_DATA
Meggen,2014,1,2014-01-01,542,542,218,218,242,242,300,6.297109319933935,BFS_HOTEL_DATA
Meggen,2014,2,2014-02-01,596,596,249,249,279,279,317,6.391917113392602,BFS_HOTEL_DATA
Meggen,2014,3,2014-03-01,908,908,365,365,444,444,464,6.812345094177479,BFS_HOTEL_DATA
Meggen,2014,4,2014-04-01,1695,1695,844,844,518,518,1177,7.4360278163518485,BFS_HOTEL_DATA
Meggen,2014,5,2014-05-01,1383,1383,598,598,497,497,886,7.232733136177615,BFS_HOTEL_DATA
Meggen,2014,6,2014-06-01,1382,1382,745,745,447,447,935,7.232010331664759,BFS_HOTEL_DATA
Meggen,2014,7,2014-07-01,1979,1979,1065,1065,496,496,1483,7.590852123688581,BFS_HOTEL_DATA
Meggen,2014,8,2014-08-01,2147,2147,1240,1240,579,579,1568,7.672292455628756,BFS_HOTEL_DATA
Meggen,2014,9,2014-09-01,1314,1314,647,647,525,525,789,7.181591944611865,BFS_HOTEL_DATA
Meggen,2014,10,2014-10-01,1202,1202,523,523,563,563,639,7.0925737159746784,BFS_HOTEL_DATA
Meggen,2014,11,2014-11-01,835,835,341,341,438,438,397,6.728628613084702,BFS_HOTEL_DATA
Meggen,2014,12,2014-12-01,962,962,414,414,382,382,580,6.870053411798126,BFS_HOTEL_DATA
Meggen,2015,1,2015-01-01,710,710,279,279,234,234,476,6.566672429803241,BFS_HOTEL_DATA
Meggen,2015,2,2015-02-01,816,816,308,308,271,271,545,6.705639094860003,BFS_HOTEL_DATA
Meggen,2015,3,2015-03-01,1029,1029,430,430,430,430,599,6.937314081223682,BFS_HOTEL_DATA
Meggen,2015,4,2015-04-01,1135,1135,514,514,542,542,593,7.035268599281097,BFS_HOTEL_DATA
Meggen,2015,5,2015-05-01,1561,1561,752,752,553,553,1008,7.3537223303996315,BFS_HOTEL_DATA
Meggen,2015,6,2015-06-01,1525,1525,763,763,475,475,1050,7.330405211844402,BFS_HOTEL_DATA
Meggen,2015,7,2015-07-01,1947,1947,1011,1011,449,449,1498,7.5745584842024805,BFS_HOTEL_DATA
Meggen,2015,8,2015-08-01,1935,1935,962,962,599,599,1336,7.568379267836522,BFS_HOTEL_DATA
Meggen,2015,9,2015-09-01,1509,1509,766,766,503,503,1006,7.31986492980897,BFS_HOTEL_DATA
Meggen,2015,10,2015-10-01,1388,1388,721,721,645,645,743,7.236339342754344,BFS_HOTEL_DATA
Meggen,2015,11,2015-11-01,816,816,337,337,364,364,452,6.705639094860003,BFS_HOTEL_DATA
Meggen,2015,12,2015-12-01,905,905,443,443,373,373,532,6.80903930604298,BFS_HOTEL_DATA
Meggen,2016,1,2016-01-01,769,769,321,321,323,323,446,6.646390514847729,BFS_HOTEL_DATA
Meggen,2016,2,2016-02-01,834,834,316,316,323,323,511,6.727431724850855,BFS_HOTEL_DATA
Meggen,2016,3,2016-03-01,1077,1077,491,491,519,519,558,6.982862751468942,BFS_HOTEL_DATA
Meggen,2016,4,2016-04-01,1165,1165,584,584,451,451,714,7.061334366910438,BFS_HOTEL_DATA
Meggen,2016,5,2016-05-01,1420,1420,655,655,490,490,930,7.259116128097101,BFS_HOTEL_DATA
Meggen,2016,6,2016-06-01,1528,1528,805,805,451,451,1077,7.332369205929062,BFS_HOTEL_DATA
Meggen,2016,7,2016-07-01,1819,1819,975,975,374,374,1445,7.506591780070841,BFS_HOTEL_DATA
Meggen,2016,8,2016-08-01,1928,1928,921,921,484,484,1444,7.564757012905729,BFS_HOTEL_DATA
Meggen,2016,9,2016-09-01,1619,1619,783,783,504,504,1115,7.3901814282264295,BFS_HOTEL_DATA
Meggen,2016,10,2016-10-01,1360,1360,634,634,479,479,881,7.215975002651466,BFS_HOTEL_DATA
Meggen,2016,11,2016-11-01,982,982,401,401,383,383,599,6.890609120147166,BFS_HOTEL_DATA
Meggen,2016,12,2016-12-01,799,799,465,465,206,206,593,6.684611727667927,BFS_HOTEL_DATA
Meggen,2017,1,2017-01-01,773,773,421,421,258,258,515,6.651571873589727,BFS_HOTEL_DATA
Meggen,2017,2,2017-02-01,759,759,365,365,245,245,514,6.633318433280377,BFS_HOTEL_DATA
Meggen,2017,3,2017-03-01,732,732,406,406,228,228,504,6.597145701886651,BFS_HOTEL_DATA
Meggen,2017,4,2017-04-01,1320,1320,756,756,345,345,975,7.186144304522325,BFS_HOTEL_DATA
Meggen,2017,5,2017-05-01,1435,1435,928,928,309,309,1126,7.269616749608169,BFS_HOTEL_DATA
Meggen,2017,6,2017-06-01,1610,1610,990,990,291,291,1319,7.384610383176974,BFS_HOTEL_DATA
Meggen,2017,7,2017-07-01,1964,1964,1273,1273,290,290,1674,7.583247524303362,BFS_HOTEL_DATA
Meggen,2017,8,2017-08-01,1880,1880,1088,1088,230,230,1650,7.53955882930103,BFS_HOTEL_DATA
Meggen,2017,9,2017-09-01,1615,1615,983,983,248,248,1367,7.38770923908104,BFS_HOTEL_DATA
Meggen,2017,10,2017-10-01,1292,1292,804,804,333,333,959,7.164720378771857,BFS_HOTEL_DATA
Meggen,2017,11,2017-11-01,832,832,476,476,310,310,522,6.725033642166843,BFS_HOTEL_DATA
Meggen,2017,12,2017-12-01,998,998,623,623,263,263,735,6.906754778648554,BFS_HOTEL_DATA
Meggen,2018,1,2018-01-01,629,629,392,392,187,187,442,6.4457198193855785,BFS_HOTEL_DATA
Meggen,2018,2,2018-02-01,683,683,334,334,169,169,514,6.52795791762255,BFS_HOTEL_DATA
Meggen,2018,3,2018-03-01,831,831,461,461,249,249,582,6.723832440821209,BFS_HOTEL_DATA
Meggen,2018,4,2018-04-01,1317,1317,641,641,310,310,1007,7.183870715062453,BFS_HOTEL_DATA
Meggen,2018,5,2018-05-01,1660,1660,934,934,288,288,1372,7.415175109613295,BFS_HOTEL_DATA
Meggen,2018,6,2018-06-01,1949,1949,1096,1096,231,231,1718,7.575584651557793,BFS_HOTEL_DATA
Meggen,2018,7,2018-07-01,2211,2211,1274,1274,311,311,1900,7.701652362642226,BFS_HOTEL_DATA
Meggen,2018,8,2018-08-01,2081,2081,1254,1254,433,433,1648,7.641084249174914,BFS_HOTEL_DATA
Meggen,2018,9,2018-09-01,1630,1630,929,929,280,280,1350,7.396948602621014,BFS_HOTEL_DATA
Meggen,2018,10,2018-10-01,1285,1285,793,793,382,382,903,7.1592919047975645,BFS_HOTEL_DATA
Meggen,2018,11,2018-11-01,884,884,509,509,351,351,533,6.785587645007929,BFS_HOTEL_DATA
Meggen,2018,12,2018-12-01,961,961,474,474,261,261,700,6.8690144506657065,BFS_HOTEL_DATA
Meggen,2019,1,2019-01-01,703,703,335,335,233,233,470,6.556778356158042,BFS_HOTEL_DATA
Meggen,2019,2,2019-02-01,750,750,398,398,304,304,446,6.621405651764134,BFS_HOTEL_DATA
Meggen,2019,3,2019-03-01,904,904,430,430,306,306,598,6.807934943699926,BFS_HOTEL_DATA
Meggen,2019,4,2019-04-01,1321,1321,757,757,394,394,927,7.186901020411631,BFS_HOTEL_DATA
Meggen,2019,5,2019-05-01,1473,1473,837,837,293,293,1180,7.295735072749282,BFS_HOTEL_DATA
Meggen,2019,6,2019-06-01,1760,1760,998,998,243,243,1517,7.473637108496206,BFS_HOTEL_DATA
Meggen,2019,7,2019-07-01,2014,2014,1238,1238,224,224,1790,7.608374474380783,BFS_HOTEL_DATA
Meggen,2019,8,2019-08-01,1783,1783,1102,1102,326,326,1457,7.486613313139955,BFS_HOTEL_DATA
Meggen,2019,9,2019-09-01,1356,1356,808,808,266,266,1090,7.213031659834869,BFS_HOTEL_DATA
Meggen,2019,10,2019-10-01,1316,1316,748,748,410,410,906,7.183111701743281,BFS_HOTEL_DATA
Meggen,2019,11,2019-11-01,767,767,388,388,316,316,451,6.643789733147672,BFS_HOTEL_DATA
Meggen,2019,12,2019-12-01,814,814,395,395,242,242,572,6.703188113240863,BFS_HOTEL_DATA
Meggen,2020,1,2020-01-01,536,536,293,293,188,188,348,6.285998094508865,BFS_HOTEL_DATA
Meggen,2020,2,2020-02-01,553,553,296,296,181,181,372,6.317164686747284,BFS_HOTEL_DATA
Meggen,2020,3,2020-03-01,292,292,126,126,143,143,149,5.680172609017068,BFS_HOTEL_DATA
Meggen,2020,4,2020-04-01,130,130,79,79,120,120,10,4.875197323201151,BFS_HOTEL_DATA
Meggen,2020,5,2020-05-01,352,352,266,266,336,336,16,5.8664680569332965,BFS_HOTEL_DATA
Meggen,2020,6,2020-06-01,401,401,267,267,288,288,113,5.996452088619021,BFS_HOTEL_DATA
Meggen,2020,7,2020-07-01,1043,1043,569,569,606,606,437,6.950814768442584,BFS_HOTEL_DATA
Meggen,2020,8,2020-08-01,983,983,595,595,489,489,494,6.891625897052253,BFS_HOTEL_DATA
Meggen,2020,9,2020-09-01,895,895,478,478,602,602,293,6.79794041297493,BFS_HOTEL_DATA
Meggen,2020,10,2020-10-01,668,668,361,361,541,541,127,6.505784060128229,BFS_HOTEL_DATA
Meggen,2020,11,2020-11-01,427,427,219,219,371,371,56,6.059123195581797,BFS_HOTEL_DATA
Meggen,2020,12,2020-12-01,509,509,233,233,380,380,129,6.234410725718371,BFS_HOTEL_DATA
Meggen,2021,1,2021-01-01,268,268,152,152,164,164,104,5.594711379601839,BFS_HOTEL_DATA
Meggen,2021,2,2021-02-01,568,568,431,431,459,459,109,6.343880434126331,BFS_HOTEL_DATA
Meggen,2021,3,2021-03-01,672,672,474,474,556,556,116,6.511745329644728,BFS_HOTEL_DATA
Meggen,2021,4,2021-04-01,955,955,705,705,876,876,79,6.862757913051401,BFS_HOTEL_DATA
Meggen,2021,5,2021-05-01,890,890,591,591,690,690,200,6.792344427470809,BFS_HOTEL_DATA
Meggen,2021,6,2021-06-01,692,692,435,435,472,472,220,6.541029999189903,BFS_HOTEL_DATA
Meggen,2021,7,2021-07-01,1260,1260,691,691,728,728,532,7.13966033596492,BFS_HOTEL_DATA
Meggen,2021,8,2021-08-01,1527,1527,869,869,593,593,934,7.331714969726466,BFS_HOTEL_DATA
Meggen,2021,9,2021-09-01,995,995,563,563,394,394,601,6.903747257584598,BFS_HOTEL_DATA
Meggen,2021,10,2021-10-01,1055,1055,660,660,573,573,482,6.962243464266207,BFS_HOTEL_DATA
Meggen,2021,11,2021-11-01,606,606,348,348,243,243,363,6.408528791059498,BFS_HOTEL_DATA
Meggen,2021,12,2021-12-01,261,261,186,186,161,161,100,5.568344503761097,BFS_HOTEL_DATA
Meggen,2022,1,2022-01-01,332,332,212,212,178,178,154,5.808142489980444,BFS_HOTEL_DATA
Meggen,2022,2,2022-02-01,245,245,138,138,180,180,65,5.5053315359323625,BFS_HOTEL_DATA
Meggen,2022,3,2022-03-01,522,522,229,229,325,325,197,6.259581464064923,BFS_HOTEL_DATA
Meggen,2022,4,2022-04-01,1097,1097,624,624,427,427,670,7.001245622069476,BFS_HOTEL_DATA
Meggen,2022,5,2022-05-01,1062,1062,631,631,358,358,704,6.968850378341948,BFS_HOTEL_DATA
Meggen,2022,6,2022-06-01,1337,1337,818,818,436,436,901,7.198931240688173,BFS_HOTEL_DATA
Meggen,2022,7,2022-07-01,2128,2128,1199,1199,493,493,1635,7.663407664893479,BFS_HOTEL_DATA
Meggen,2022,8,2022-08-01,1969,1969,1180,1180,361,361,1608,7.585788821732034,BFS_HOTEL_DATA
Meggen,2022,9,2022-09-01,1629,1629,1012,1012,328,328,1301,7.396335293800808,BFS_HOTEL_DATA
Meggen,2022,10,2022-10-01,1353,1353,802,802,335,335,1018,7.21081845347222,BFS_HOTEL_DATA
Meggen,2022,11,2022-11-01,753,753,392,392,173,173,580,6.625392368007956,BFS_HOTEL_DATA
Meggen,2022,12,2022-12-01,858,858,455,455,306,306,552,6.755768921984255,BFS_HOTEL_DATA
Meggen,2023,1,2023-01-01,395,395,234,234,133,133,262,5.981414211254481,BFS_HOTEL_DATA
Meggen,2023,2,2023-02-01,712,712,396,396,201,201,511,6.569481420414296,BFS_HOTEL_DATA
Meggen,2023,3,2023-03-01,809,809,446,446,271,271,538,6.697034247666484,BFS_HOTEL_DATA
Meggen,2023,4,2023-04-01,1449,1449,848,848,358,358,1091,7.27931883541462,BFS_HOTEL_DATA
Meggen,2023,5,2023-05-01,1738,1738,989,989,316,316,1422,7.461065514354283,BFS_HOTEL_DATA
Meggen,2023,6,2023-06-01,1776,1776,995,995,331,331,1445,7.482681828154651,BFS_HOTEL_DATA
Meggen,2023,7,2023-07-01,2085,2085,1298,1298,292,292,1793,7.643003635560718,BFS_HOTEL_DATA
Meggen,2023,8,2023-08-01,1885,1885,1115,1115,275,275,1610,7.542213463193403,BFS_HOTEL_DATA
Meggen,2023,9,2023-09-01,1709,1709,1024,1024,258,258,1451,7.444248649496705,BFS_HOTEL_DATA
Meggen,2023,10,2023-10-01,1429,1429,845,845,404,404,1025,7.265429723253953,BFS_HOTEL_DATA
Meggen,2023,11,2023-11-01,813,813,475,475,312,312,501,6.70196036600254,BFS_HOTEL_DATA
Meggen,2023,12,2023-12-01,875,875,487,487,211,211,664,6.775366090936392,BFS_HOTEL_DATA
Meggen,2024,1,2024-01-01,417,417,213,213,122,122,295,6.035481432524756,BFS_HOTEL_DATA
Meggen,2024,2,2024-02-01,179,179,105,105,51,51,128,5.19295685089021,BFS_HOTEL_DATA
Meggen,2024,3,2024-03-01,955,955,491,491,249,249,706,6.862757913051401,BFS_HOTEL_DATA
Meggen,2024,4,2024-04-01,1235,1235,734,734,314,314,921,7.119635638017636,BFS_HOTEL_DATA
Meggen,2024,5,2024-05-01,1620,1620,937,937,309,309,1311,7.390798521735676,BFS_HOTEL_DATA
Meggen,2024,6,2024-06-01,1916,1916,1128,1128,428,428,1488,7.558516743045645,BFS_HOTEL_DATA
Meggen,2024,7,2024-07-01,2164,2164,1285,1285,176,176,1988,7.68017564043659,BFS_HOTEL_DATA
Meggen,2024,8,2024-08-01,2069,2069,1215,1215,325,325,1744,7.635303886259415,BFS_HOTEL_DATA
Meggen,2024,9,2024-09-01,1684,1684,903,903,444,444,1240,7.429520842786462,BFS_HOTEL_DATA
Meggen,2024,10,2024-10-01,1488,1488,899,899,486,486,1002,7.305860032684009,BFS_HOTEL_DATA
Meggen,2024,11,2024-11-01,1052,1052,576,576,286,286,766,6.959398512133975,BFS_HOTEL_DATA
Meggen,2024,12,2024-12-01,972,972,485,485,330,330,642,6.880384082186005,BFS_HOTEL_DATA
Meggen,2025,1,2025-01-01,832,832,501,501,234,234,598,6.725033642166843,BFS_HOTEL_DATA
Meggen,2025,2,2025-02-01,371,371,166,166,81,81,290,5.918893854273146,BFS_HOTEL_DATA
Meggen,2025,3,2025-03-01,661,661,359,359,214,214,447,6.495265555937008,BFS_HOTEL_DATA
Meggen,2025,4,2025-04-01,1344,1344,800,800,593,593,751,7.20414929203594,BFS_HOTEL_DATA
Meggen,2025,5,2025-05-01,1611,1611,853,853,350,350,1261,7.385230923066573,BFS_HOTEL_DATA
Meggen,2025,6,2025-06-01,1833,1833,967,967,461,461,1372,7.51425465281641,BFS_HOTEL_DATA
Meggen,2025,7,2025-07-01,2180,2180,1148,1148,476,476,1704,7.687538766201629,BFS_HOTEL_DATA
Meggen,2025,8,2025-08-01,2217,2217,1208,1208,552,552,1665,7.704361167910313,BFS_HOTEL_DATA
Meggen,2025,9,2025-09-01,1779,1779,918,918,430,430,1349,7.484368643286131,BFS_HOTEL_DATA
Meggen,2025,10,2025-10-01,1415,1415,745,745,323,323,1092,7.255591274253665,BFS_HOTEL_DATA
Meggen,2025,11,2025-11-01,1001,1001,593,593,336,336,665,6.90975328164481,BFS_HOTEL_DATA
Meggen,2025,12,2025-12-01,1053,1053,652,652,288,288,765,6.960347729101308,BFS_HOTEL_DATA
Meggen,2026,1,2026-01-01,663,663,435,435,241,241,422,6.498282149476434,BFS_HOTEL_DATA
Meggen,2026,2,2026-02-01,355,355,125,125,95,95,260,5.87493073085203,BFS_HOTEL_DATA
Meggen,2026,3,2026-03-01,674,674,546,546,225,225,449,6.51471269087253,BFS_HOTEL_DATA
Meggen,2026,4,2026-04-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Meggen,2026,5,2026-05-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Meggen,2026,6,2026-06-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Meggen,2026,7,2026-07-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Meggen,2026,8,2026-08-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Meggen,2026,9,2026-09-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Meggen,2026,10,2026-10-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Meggen,2026,11,2026-11-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Meggen,2026,12,2026-12-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Vitznau,2013,1,2013-01-01,965,965,735,735,521,521,444,6.873163834212518,BFS_HOTEL_DATA
Vitznau,2013,2,2013-02-01,1622,1622,1190,1190,732,732,890,7.392031567514591,BFS_HOTEL_DATA
Vitznau,2013,3,2013-03-01,2442,2442,1471,1471,1379,1379,1063,7.8009820712577405,BFS_HOTEL_DATA
Vitznau,2013,4,2013-04-01,3093,3093,2317,2317,1347,1347,1746,8.037220031133012,BFS_HOTEL_DATA
Vitznau,2013,5,2013-05-01,4986,4986,3125,3125,2402,2402,2584,8.514589805546123,BFS_HOTEL_DATA
Vitznau,2013,6,2013-06-01,5741,5741,3454,3454,2699,2699,3042,8.655562860681009,BFS_HOTEL_DATA
Vitznau,2013,7,2013-07-01,7621,7621,4184,4184,3382,3382,4239,8.938794081433805,BFS_HOTEL_DATA
Vitznau,2013,8,2013-08-01,8949,8949,4552,4552,3769,3769,5180,9.099408811268901,BFS_HOTEL_DATA
Vitznau,2013,9,2013-09-01,6003,6003,3441,3441,3076,3076,2927,8.700181192753353,BFS_HOTEL_DATA
Vitznau,2013,10,2013-10-01,4368,4368,2716,2716,2336,2336,2032,8.382289428951436,BFS_HOTEL_DATA
Vitznau,2013,11,2013-11-01,1779,1779,1302,1302,1110,1110,669,7.484368643286131,BFS_HOTEL_DATA
Vitznau,2013,12,2013-12-01,1845,1845,1326,1326,968,968,877,7.520776415062797,BFS_HOTEL_DATA
Vitznau,2014,1,2014-01-01,1618,1618,1048,1048,930,930,688,7.389563953677635,BFS_HOTEL_DATA
Vitznau,2014,2,2014-02-01,1713,1713,1322,1322,737,737,976,7.446585099157725,BFS_HOTEL_DATA
Vitznau,2014,3,2014-03-01,2966,2966,2199,2199,1241,1241,1725,7.995306620290822,BFS_HOTEL_DATA
Vitznau,2014,4,2014-04-01,4743,4743,3293,3293,2231,2231,2512,8.464635940677562,BFS_HOTEL_DATA
Vitznau,2014,5,2014-05-01,5788,5788,3609,3609,2882,2882,2906,8.663714844079005,BFS_HOTEL_DATA
Vitznau,2014,6,2014-06-01,6723,6723,3762,3762,3269,3269,3454,8.813438494528507,BFS_HOTEL_DATA
Vitznau,2014,7,2014-07-01,7843,7843,4428,4428,3440,3440,4403,8.967504187316237,BFS_HOTEL_DATA
Vitznau,2014,8,2014-08-01,9818,9818,5506,5506,3938,3938,5880,9.19207456316929,BFS_HOTEL_DATA
Vitznau,2014,9,2014-09-01,6333,6333,3696,3696,3091,3091,3242,8.753687227098585,BFS_HOTEL_DATA
Vitznau,2014,10,2014-10-01,5113,5113,3321,3321,2283,2283,2830,8.539737155851132,BFS_HOTEL_DATA
Vitznau,2014,11,2014-11-01,2586,2586,1747,1747,1526,1526,1060,7.8582541821860294,BFS_HOTEL_DATA
Vitznau,2014,12,2014-12-01,1993,1993,1362,1362,765,765,1228,7.597897950521784,BFS_HOTEL_DATA
Vitznau,2015,1,2015-01-01,2042,2042,1544,1544,897,897,1145,7.622174594817622,BFS_HOTEL_DATA
Vitznau,2015,2,2015-02-01,2001,2001,1611,1611,768,768,1233,7.601901959875166,BFS_HOTEL_DATA
Vitznau,2015,3,2015-03-01,2985,2985,2231,2231,1290,1290,1695,8.001689978099135,BFS_HOTEL_DATA
Vitznau,2015,4,2015-04-01,3736,3736,2483,2483,1992,1992,1744,8.226038429485484,BFS_HOTEL_DATA
Vitznau,2015,5,2015-05-01,5682,5682,3202,3202,3268,3268,2414,8.645234541297121,BFS_HOTEL_DATA
Vitznau,2015,6,2015-06-01,7347,7347,4442,4442,3981,3981,3366,8.902183446335016,BFS_HOTEL_DATA
Vitznau,2015,7,2015-07-01,10201,10201,5901,5901,5376,5376,4825,9.230339058482873,BFS_HOTEL_DATA
Vitznau,2015,8,2015-08-01,9238,9238,4679,4679,5217,5217,4021,9.131188933670746,BFS_HOTEL_DATA
Vitznau,2015,9,2015-09-01,6890,6890,3864,3864,4176,4176,2714,8.837971491357209,BFS_HOTEL_DATA
Vitznau,2015,10,2015-10-01,4677,4677,2764,2764,2902,2902,1775,8.450625947144124,BFS_HOTEL_DATA
Vitznau,2015,11,2015-11-01,1739,1739,945,945,1170,1170,569,7.461640392208575,BFS_HOTEL_DATA
