station_code,date,snow_depth_observed_days,snow_depth_invalid_negative_days,snow_depth_mean_cm,snow_depth_median_cm,snow_depth_max_cm,days_snow_depth_ge_10cm,days_snow_depth_ge_20cm,days_snow_depth_ge_30cm,modeled_new_snow_observed_days,modeled_new_snow_total_cm,calendar_days,snow_depth_observation_coverage_share,share_observed_days_snow_depth_ge_10cm,share_observed_days_snow_depth_ge_20cm,share_observed_days_snow_depth_ge_30cm,month_snow_proxy_usable,source_id,label,active,lon,lat,elevation,station_type
JUL2,2016-04-01,30,0,86.16666666666667,86.5,107.0,30,30,30,30,88.2,30,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2016-05-01,31,0,83.45161290322581,84.0,110.0,31,31,31,31,124.39999999999999,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2016-06-01,30,0,11.133333333333333,0.0,55.0,9,8,6,30,0.0,30,1.0,0.3,0.26666666666666666,0.2,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2016-07-01,31,0,0.25806451612903225,0.0,6.0,0,0,0,31,10.3,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2016-08-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2016-09-01,30,0,0.0,0.0,0.0,0,0,0,30,0.0,30,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2016-10-01,31,0,1.5806451612903225,1.0,14.0,3,0,0,31,19.8,31,1.0,0.0967741935483871,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2016-11-01,30,0,22.2,17.5,48.0,24,13,9,30,93.3,30,1.0,0.8,0.43333333333333335,0.3,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2016-12-01,31,0,41.87096774193548,42.0,44.0,31,31,31,31,4.300000000000001,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2017-01-01,31,0,60.516129032258064,65.0,71.0,31,31,31,31,62.20000000000001,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2017-02-01,28,0,87.75,87.5,96.0,28,28,28,28,101.89999999999999,28,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2017-03-01,31,0,111.2258064516129,110.0,129.0,31,31,31,31,116.8,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2017-04-01,30,0,89.6,87.5,133.0,30,30,30,30,123.4,30,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2017-05-01,31,0,75.7741935483871,82.0,125.0,29,28,27,31,37.9,31,1.0,0.9354838709677419,0.9032258064516129,0.8709677419354839,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2017-06-01,30,0,0.0,0.0,0.0,0,0,0,30,0.0,30,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2017-07-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2017-08-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2017-09-01,30,0,0.9666666666666667,0.0,9.0,0,0,0,30,39.1,30,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2017-10-01,31,0,0.41935483870967744,0.0,2.0,0,0,0,31,6.2,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2017-11-01,30,0,24.933333333333334,31.0,39.0,25,22,17,30,92.09999999999998,30,1.0,0.8333333333333334,0.7333333333333333,0.5666666666666667,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2017-12-01,31,0,81.35483870967742,98.0,119.0,31,31,31,31,192.2,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2018-01-01,31,0,145.19354838709677,140.0,177.0,31,31,31,31,185.2,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2018-02-01,28,0,152.89285714285714,152.5,161.0,28,28,28,28,24.299999999999997,28,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2018-03-01,31,0,163.61290322580646,165.0,186.0,31,31,31,31,140.5,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2018-04-01,30,0,170.23333333333332,174.5,211.0,30,30,30,30,104.6,30,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2018-05-01,31,0,84.48387096774194,89.0,132.0,31,30,29,31,9.3,31,1.0,1.0,0.967741935483871,0.9354838709677419,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2018-06-01,30,0,0.16666666666666666,0.0,5.0,0,0,0,30,0.0,30,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2018-07-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2018-08-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2018-09-01,30,0,0.0,0.0,0.0,0,0,0,30,0.0,30,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2018-10-01,31,0,7.0,0.0,86.0,4,3,3,31,139.0,31,1.0,0.12903225806451613,0.0967741935483871,0.0967741935483871,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2018-11-01,30,0,70.16666666666667,68.5,95.0,30,30,30,30,75.69999999999999,30,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2018-12-01,31,0,100.3225806451613,104.0,122.0,31,31,31,31,110.4,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2019-01-01,31,0,149.32258064516128,152.0,182.0,31,31,31,31,158.29999999999998,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2019-02-01,28,0,178.21428571428572,177.0,202.0,28,28,28,28,102.2,28,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2019-03-01,31,0,189.8709677419355,191.0,212.0,31,31,31,31,113.39999999999999,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2019-04-01,30,0,218.33333333333334,222.5,262.0,30,30,30,30,229.39999999999998,30,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2019-05-01,31,0,227.19354838709677,227.0,241.0,31,31,31,31,150.59999999999997,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2019-06-01,30,0,103.26666666666667,101.5,212.0,26,25,25,30,0.0,30,1.0,0.8666666666666667,0.8333333333333334,0.8333333333333334,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2019-07-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2019-08-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2019-09-01,30,0,0.9666666666666667,0.5,12.0,1,0,0,30,10.6,30,1.0,0.03333333333333333,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2019-10-01,31,0,1.0,1.0,1.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2019-11-01,30,0,50.833333333333336,62.0,94.0,25,21,18,30,126.69999999999999,30,1.0,0.8333333333333334,0.7,0.6,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2019-12-01,31,0,90.25806451612904,84.0,123.0,31,31,31,31,183.59999999999997,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2020-01-01,31,0,100.64516129032258,100.0,116.0,31,31,31,31,28.299999999999997,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2020-02-01,29,0,117.93103448275862,119.0,132.0,29,29,29,29,66.1,29,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2020-03-01,31,0,141.38709677419354,139.0,159.0,31,31,31,31,126.8,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2020-04-01,30,0,113.2,117.5,144.0,30,30,30,30,15.7,30,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2020-05-01,31,0,35.38709677419355,34.0,91.0,20,19,17,31,15.600000000000001,31,1.0,0.6451612903225806,0.6129032258064516,0.5483870967741935,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2020-06-01,30,0,1.0333333333333334,0.0,9.0,0,0,0,30,37.6,30,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2020-07-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2020-08-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2020-09-01,30,0,0.26666666666666666,0.0,4.0,0,0,0,30,8.9,30,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2020-10-01,31,0,12.516129032258064,10.0,52.0,16,6,5,31,125.80000000000001,31,1.0,0.5161290322580645,0.1935483870967742,0.16129032258064516,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2020-11-01,30,0,23.166666666666668,22.0,33.0,30,18,6,30,22.9,30,1.0,1.0,0.6,0.2,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2020-12-01,31,0,94.19354838709677,100.0,142.0,31,31,30,31,221.3,31,1.0,1.0,1.0,0.967741935483871,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2021-01-01,31,0,127.74193548387096,135.0,174.0,31,31,31,31,193.0,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2021-02-01,28,0,165.0,163.0,188.0,28,28,28,28,67.0,28,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2021-03-01,31,0,158.51612903225808,157.0,173.0,31,31,31,31,76.89999999999999,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2021-04-01,30,0,156.9,152.5,182.0,30,30,30,30,64.0,30,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2021-05-01,31,0,128.09677419354838,125.0,154.0,31,31,31,31,72.1,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2021-06-01,30,0,27.3,2.0,98.0,14,13,12,30,0.0,30,1.0,0.4666666666666667,0.43333333333333335,0.4,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2021-07-01,31,0,0.45161290322580644,0.0,1.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2021-08-01,31,0,0.2903225806451613,0.0,1.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2021-09-01,30,0,0.0,0.0,0.0,0,0,0,30,0.0,30,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2021-10-01,31,0,0.7741935483870968,1.0,2.0,0,0,0,31,17.799999999999997,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2021-11-01,30,0,36.3,38.0,64.0,29,27,22,30,146.39999999999998,30,1.0,0.9666666666666667,0.9,0.7333333333333333,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2021-12-01,31,0,64.41935483870968,63.0,84.0,31,31,31,31,81.7,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2022-01-01,31,0,75.74193548387096,76.0,84.0,31,31,31,31,43.800000000000004,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2022-02-01,28,0,121.64285714285714,122.5,141.0,28,28,28,28,142.7,28,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2022-03-01,31,0,113.64516129032258,116.0,122.0,31,31,31,31,13.6,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2022-04-01,30,0,101.3,102.5,129.0,30,30,30,30,87.6,30,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2022-05-01,31,0,35.87096774193548,31.0,84.0,19,18,16,31,14.899999999999999,31,1.0,0.6129032258064516,0.5806451612903226,0.5161290322580645,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2022-06-01,30,0,0.0,0.0,0.0,0,0,0,30,0.0,30,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2022-07-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2022-08-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2022-09-01,30,0,0.06666666666666667,0.0,1.0,0,0,0,30,0.0,30,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2022-10-01,31,0,0.03225806451612903,0.0,1.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2022-11-01,30,0,7.9,7.0,18.0,10,0,0,30,45.20000000000001,30,1.0,0.3333333333333333,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2022-12-01,31,0,35.935483870967744,38.0,43.0,31,28,27,31,68.30000000000001,31,1.0,1.0,0.9032258064516129,0.8709677419354839,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2023-01-01,31,0,49.38709677419355,50.0,63.0,31,31,31,31,66.5,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2023-02-01,28,0,63.25,64.0,66.0,28,28,28,28,37.1,28,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2023-03-01,31,0,74.3225806451613,75.0,93.0,31,31,31,31,102.69999999999999,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2023-04-01,30,0,98.23333333333333,103.0,122.0,30,30,30,30,153.4,30,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2023-05-01,31,0,69.58064516129032,75.0,96.0,31,30,29,31,84.9,31,1.0,1.0,0.967741935483871,0.9354838709677419,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2023-06-01,30,0,0.6333333333333333,0.0,13.0,1,0,0,30,0.0,30,1.0,0.03333333333333333,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2023-07-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2023-08-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2023-09-01,30,0,0.06666666666666667,0.0,2.0,0,0,0,30,8.1,30,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2023-10-01,31,0,0.1935483870967742,0.0,5.0,0,0,0,31,22.799999999999997,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2023-11-01,30,0,25.333333333333332,23.0,44.0,28,25,6,30,91.99999999999999,30,1.0,0.9333333333333333,0.8333333333333334,0.2,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2023-12-01,31,0,84.41935483870968,87.0,103.0,31,31,31,31,174.1,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2024-01-01,31,0,115.45161290322581,116.0,144.0,31,31,31,31,110.4,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2024-02-01,29,0,121.3103448275862,113.0,161.0,29,29,29,29,127.2,29,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2024-03-01,31,0,171.93548387096774,170.0,193.0,31,31,31,31,205.7,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2024-04-01,30,0,194.56666666666666,191.5,240.0,30,30,30,30,184.8,30,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2024-05-01,31,0,139.61290322580646,136.0,173.0,31,31,31,31,65.4,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2024-06-01,30,0,44.3,45.0,130.0,19,18,17,30,29.1,30,1.0,0.6333333333333333,0.6,0.5666666666666667,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2024-07-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2024-08-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2024-09-01,30,0,1.7333333333333334,0.0,18.0,3,0,0,30,31.999999999999996,30,1.0,0.1,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2024-10-01,31,0,0.1935483870967742,0.0,2.0,0,0,0,31,2.3,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2024-11-01,30,0,3.6666666666666665,2.0,10.0,2,0,0,30,19.099999999999998,30,1.0,0.06666666666666667,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2024-12-01,31,0,29.419354838709676,25.0,54.0,29,23,12,31,98.0,31,1.0,0.9354838709677419,0.7419354838709677,0.3870967741935484,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2025-01-01,31,0,58.516129032258064,54.0,111.0,31,31,31,31,136.2,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2025-02-01,28,0,91.78571428571429,91.5,99.0,28,28,28,28,36.099999999999994,28,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2025-03-01,31,0,96.48387096774194,98.0,111.0,31,31,31,31,91.89999999999999,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2025-04-01,30,0,84.76666666666667,82.0,109.0,30,30,30,30,43.8,30,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2025-05-01,31,0,41.193548387096776,44.0,58.0,30,29,27,31,79.80000000000001,31,1.0,0.967741935483871,0.9354838709677419,0.8709677419354839,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2025-06-01,30,0,0.03333333333333333,0.0,1.0,0,0,0,30,0.0,30,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2025-07-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2025-08-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2025-09-01,30,0,0.0,0.0,0.0,0,0,0,30,0.0,30,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2025-10-01,31,0,1.8064516129032258,1.0,12.0,2,0,0,31,24.4,31,1.0,0.06451612903225806,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2025-11-01,30,0,18.466666666666665,13.0,46.0,26,9,5,30,90.0,30,1.0,0.8666666666666667,0.3,0.16666666666666666,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2025-12-01,31,0,40.25806451612903,40.0,44.0,31,31,31,31,26.000000000000004,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2026-01-01,31,0,50.225806451612904,49.0,69.0,31,31,31,31,54.699999999999996,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
JUL2,2026-02-01,28,0,82.07142857142857,71.5,110.0,28,28,28,28,136.1,28,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Vairana,True,9.692311,46.478497,2426,SNOW_FLAT
