timestamp,task,source_id,source,source_url,URL/API,request,retrieval_method,HTTP_status,status,raw_file,output_file,checksum,records,rows_collected,success,error,notes
2026-09-19T23:30:07.969059+00:00,initial_source_verification,GEO_POINT_bc99baf400af,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=6.994514%2C47.154704&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=6.994514%2C47.154704&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_bc99baf400af_20260919T233007Z.json,data_external/source_evidence/GEO_POINT_bc99baf400af_20260919T233007Z.json,8f9f46347d5b836648e3c69f21fd25b13b4bd3eda5fe83c9b3d5f15f90d0b49d,,,True,,
2026-09-19T23:30:09.238292+00:00,initial_source_verification,GEO_POINT_5bf909df0cc1,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=6.745563%2C47.033046&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=6.745563%2C47.033046&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_5bf909df0cc1_20260919T233009Z.json,data_external/source_evidence/GEO_POINT_5bf909df0cc1_20260919T233009Z.json,7d5019ee7667b7f4ab3796c34317a956206460b1ada4609524d60e8022cdecb0,,,True,,
2026-09-19T23:30:10.499591+00:00,initial_source_verification,GEO_POINT_75744ece1df2,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=7.217651%2C47.216310&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=7.217651%2C47.216310&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_75744ece1df2_20260919T233010Z.json,data_external/source_evidence/GEO_POINT_75744ece1df2_20260919T233010Z.json,c2a619f3ca419da8b070a7f09b5021a6557aced75883aef6c1c8a00401f9acb4,,,True,,
2026-09-19T23:30:11.809986+00:00,initial_source_verification,GEO_POINT_c46712cdc6ee,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=7.085334%2C47.209540&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=7.085334%2C47.209540&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_c46712cdc6ee_20260919T233011Z.json,data_external/source_evidence/GEO_POINT_c46712cdc6ee_20260919T233011Z.json,28fd4ac727446a499ff5e3a5e1327341af3ca310778547c4b363abb14c3c0487,,,True,,
2026-09-19T23:30:13.053683+00:00,initial_source_verification,GEO_POINT_e6971e5556d5,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.622749%2C46.857234&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.622749%2C46.857234&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_e6971e5556d5_20260919T233013Z.json,data_external/source_evidence/GEO_POINT_e6971e5556d5_20260919T233013Z.json,7d83263a5064ba02d2b3685686df80dfab8d7c6ab7685940bcba6b8a61e96f7c,,,True,,
2026-09-19T23:30:14.543059+00:00,initial_source_verification,GEO_POINT_05e779cc13a8,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.731658%2C47.143675&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.731658%2C47.143675&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_05e779cc13a8_20260919T233014Z.json,data_external/source_evidence/GEO_POINT_05e779cc13a8_20260919T233014Z.json,b75f622d9cc0a92903ef67e23e216528aa2d84938281d65c08fb9b255236f520,,,True,,
2026-09-19T23:30:16.017425+00:00,initial_source_verification,GEO_POINT_d3f31b20dad2,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.710227%2C46.901693&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.710227%2C46.901693&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_d3f31b20dad2_20260919T233016Z.json,data_external/source_evidence/GEO_POINT_d3f31b20dad2_20260919T233016Z.json,632f7b3e6452682eebd6b44b9758360dea8528540f175aa3bee0561beff61684,,,True,,
2026-09-19T23:30:17.836515+00:00,initial_source_verification,GEO_POINT_dc94d888df52,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.705914%2C47.041001&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.705914%2C47.041001&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_dc94d888df52_20260919T233017Z.json,data_external/source_evidence/GEO_POINT_dc94d888df52_20260919T233017Z.json,431d5e57eab0ff62df02833cc153805fbf208ae6738a5601cf90b0947263334c,,,True,,
2026-09-19T23:30:19.333500+00:00,initial_source_verification,GEO_POINT_7b5ed17ef463,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.409519%2C46.831895&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.409519%2C46.831895&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_7b5ed17ef463_20260919T233019Z.json,data_external/source_evidence/GEO_POINT_7b5ed17ef463_20260919T233019Z.json,f12fc2b17268b57105bb30527f47cfabc37ff97ccaf8e310f5e4be6d2aa54c58,,,True,,
2026-09-19T23:30:20.813618+00:00,initial_source_verification,GEO_POINT_2c161a60b980,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.699369%2C47.031408&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.699369%2C47.031408&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_2c161a60b980_20260919T233020Z.json,data_external/source_evidence/GEO_POINT_2c161a60b980_20260919T233020Z.json,431d5e57eab0ff62df02833cc153805fbf208ae6738a5601cf90b0947263334c,,,True,,
2026-09-19T23:30:22.314979+00:00,initial_source_verification,GEO_POINT_94f60322373e,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.363085%2C46.914393&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.363085%2C46.914393&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_94f60322373e_20260919T233022Z.json,data_external/source_evidence/GEO_POINT_94f60322373e_20260919T233022Z.json,c3dd816c05558e3aa676f41abc149e1d2b07d6c50da81e84d084040db67e57f0,,,True,,
2026-09-19T23:30:23.837209+00:00,initial_source_verification,GEO_POINT_e105fe9c6a91,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.410892%2C46.787191&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.410892%2C46.787191&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_e105fe9c6a91_20260919T233023Z.json,data_external/source_evidence/GEO_POINT_e105fe9c6a91_20260919T233023Z.json,2ce1b3f768fd620e1ccac89f0a9226ac46ab014da39fc20bc73c1a0af9395fe2,,,True,,
2026-09-19T23:30:25.369572+00:00,initial_source_verification,GEO_POINT_c5240e5fc307,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.651910%2C46.902848&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.651910%2C46.902848&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_c5240e5fc307_20260919T233025Z.json,data_external/source_evidence/GEO_POINT_c5240e5fc307_20260919T233025Z.json,851efdccd5686734adae19e8b45815f1a1f948e8d3b914622688ccc35f4b2abd,,,True,,
2026-09-19T23:30:26.946192+00:00,initial_source_verification,GEO_POINT_06b6efd2808a,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.761940%2C47.127330&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.761940%2C47.127330&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_06b6efd2808a_20260919T233026Z.json,data_external/source_evidence/GEO_POINT_06b6efd2808a_20260919T233026Z.json,4432d2302230baaa9561a39e9a6b7a97ca48e0efbaeafa3da45ecb8e67aef6d8,,,True,,
2026-09-19T23:30:28.659750+00:00,initial_source_verification,GEO_POINT_6e472f9dd37f,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.605814%2C46.612422&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.605814%2C46.612422&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_6e472f9dd37f_20260919T233028Z.json,data_external/source_evidence/GEO_POINT_6e472f9dd37f_20260919T233028Z.json,c24f952e1eea2b02fcd270b7cabeb9d6a58bb7a1a33fcf610ea7e0c65f325d0e,,,True,,
2026-09-19T23:30:30.094090+00:00,initial_source_verification,GEO_POINT_d69995a32661,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.127464%2C46.956442&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.127464%2C46.956442&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_d69995a32661_20260919T233030Z.json,data_external/source_evidence/GEO_POINT_d69995a32661_20260919T233030Z.json,24ceaba0559e43f9d603519621975046be176686fb8519b28065848c952fc265,,,True,,
2026-09-19T23:30:31.716270+00:00,initial_source_verification,GEO_POINT_073f0b4f4030,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.502581%2C46.900566&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.502581%2C46.900566&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_073f0b4f4030_20260919T233031Z.json,data_external/source_evidence/GEO_POINT_073f0b4f4030_20260919T233031Z.json,bcbbbf93b43c848ddb1c35ef64ac18f9ad794bce80dfea224b972e1c5d756ec0,,,True,,
2026-09-19T23:30:33.123141+00:00,initial_source_verification,GEO_POINT_76cd0c3414e9,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.784342%2C47.011221&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.784342%2C47.011221&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_76cd0c3414e9_20260919T233033Z.json,data_external/source_evidence/GEO_POINT_76cd0c3414e9_20260919T233033Z.json,ed768187122b0c8d9f3474d71be0694f8fe5189610835a80fa2a6ce8352f5995,,,True,,
2026-09-19T23:30:34.500252+00:00,initial_source_verification,GEO_POINT_d6f0ef9e6c8e,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.653793%2C47.064568&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.653793%2C47.064568&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_d6f0ef9e6c8e_20260919T233034Z.json,data_external/source_evidence/GEO_POINT_d6f0ef9e6c8e_20260919T233034Z.json,6283b804c1fdba4c165a6059173f9cf49078c2ca466e1e45f21f171dea062622,,,True,,
2026-09-19T23:30:35.802563+00:00,initial_source_verification,GEO_POINT_bf42264ee62b,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.728863%2C47.022003&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.728863%2C47.022003&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_bf42264ee62b_20260919T233035Z.json,data_external/source_evidence/GEO_POINT_bf42264ee62b_20260919T233035Z.json,6283b804c1fdba4c165a6059173f9cf49078c2ca466e1e45f21f171dea062622,,,True,,
2026-09-19T23:30:37.018309+00:00,initial_source_verification,GEO_POINT_f4168d2b2960,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.688415%2C46.853117&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.688415%2C46.853117&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_f4168d2b2960_20260919T233037Z.json,data_external/source_evidence/GEO_POINT_f4168d2b2960_20260919T233037Z.json,bdd35477a0fbe1082ae4369d399a3cadb5eb1aabc40d937ebe36af2ac95a4799,,,True,,
2026-09-19T23:30:38.193773+00:00,initial_source_verification,GEO_POINT_dcd5cac0c8ee,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.479385%2C46.939305&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.479385%2C46.939305&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_dcd5cac0c8ee_20260919T233038Z.json,data_external/source_evidence/GEO_POINT_dcd5cac0c8ee_20260919T233038Z.json,a7fa293fecf22bc6ac68952d1191893280fcf3e0b339fdb3584396f34eeced69,,,True,,
2026-09-19T23:30:39.384788+00:00,initial_source_verification,GEO_POINT_fd5fee4b9d59,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.118768%2C46.895185&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.118768%2C46.895185&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_fd5fee4b9d59_20260919T233039Z.json,data_external/source_evidence/GEO_POINT_fd5fee4b9d59_20260919T233039Z.json,384c58e41c950d56e67bb64eb4fbfa9168bff7048deaff57dbe04ae43213531c,,,True,,
2026-09-19T23:30:40.810323+00:00,initial_source_verification,GEO_POINT_a5bd80925a32,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.129403%2C46.788748&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.129403%2C46.788748&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_a5bd80925a32_20260919T233040Z.json,data_external/source_evidence/GEO_POINT_a5bd80925a32_20260919T233040Z.json,af970106c91e6ff5209f374309ef0211f63c866b7355718948833d7efd952b2b,,,True,,
2026-09-19T23:30:42.128803+00:00,initial_source_verification,GEO_POINT_25c84441d994,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=7.899685%2C46.840233&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=7.899685%2C46.840233&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_25c84441d994_20260919T233042Z.json,data_external/source_evidence/GEO_POINT_25c84441d994_20260919T233042Z.json,574a77bf39fd6fd93b2ef1639343d431602ebdc62569149ea4b21975cd313f46,,,True,,
2026-09-19T23:30:43.301785+00:00,initial_source_verification,GEO_POINT_e9698c927a1a,swisstopo / geo.admin.ch,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.278284%2C46.775788&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,https://api3.geo.admin.ch/rest/services/ech/MapServer/identify?geometryType=esriGeometryPoint&geometry=8.278284%2C46.775788&layers=all%3Ach.swisstopo.swissboundaries3d-gemeinde-flaeche.fill&returnGeometry=false&sr=4326&tolerance=0&mapExtent=0%2C0%2C0%2C0&imageDisplay=0%2C0%2C0&lang=fr,GET,urllib GET,200,downloaded,data_external/source_evidence/GEO_POINT_e9698c927a1a_20260919T233043Z.json,data_external/source_evidence/GEO_POINT_e9698c927a1a_20260919T233043Z.json,439b2adb784b585d331e5eb9052edf6ea2def68994bae4980602e33fc546bd6a,,,True,,
